Area,year,tonnes_of_active_ingredients,Item,yield,average_rain_fall_mm_per_year,avg_temp
Peru,2002,8323.0,Sweet potatoes,161331,1738.0,17.44
Peru,2002,8323.0,Wheat,13456,1738.0,17.44
Peru,2003,8167.0,Cassava,108707,1738.0,17.36
Peru,2003,8167.0,Maize,27782,1738.0,17.36
Peru,2003,8167.0,Plantains and others,119759,1738.0,17.36
Peru,2003,8167.0,Potatoes,121854,1738.0,17.36
Peru,2003,8167.0,"Rice, paddy",67942,1738.0,17.36
Peru,2003,8167.0,Sorghum,24648,1738.0,17.36
Peru,2003,8167.0,Soybeans,18045,1738.0,17.36
Peru,2003,8167.0,Sweet potatoes,154585,1738.0,17.36
Peru,2003,8167.0,Wheat,13779,1738.0,17.36
Peru,2004,8941.0,Cassava,110717,1738.0,17.29
Peru,2004,8941.0,Maize,26734,1738.0,17.29
Peru,2004,8941.0,Plantains and others,119010,1738.0,17.29
Peru,2004,8941.0,Potatoes,121901,1738.0,17.29
Peru,2004,8941.0,"Rice, paddy",64401,1738.0,17.29
Peru,2004,8941.0,Sorghum,28286,1738.0,17.29
Peru,2004,8941.0,Soybeans,16316,1738.0,17.29
Peru,2004,8941.0,Sweet potatoes,157317,1738.0,17.29
Peru,2004,8941.0,Wheat,13872,1738.0,17.29
Peru,2005,10228.0,Cassava,108392,1738.0,17.02
Peru,2005,10228.0,Maize,26289,1738.0,17.02
Peru,2005,10228.0,Plantains and others,119628,1738.0,17.02
Peru,2005,10228.0,Potatoes,124584,1738.0,17.02
Peru,2005,10228.0,"Rice, paddy",68971,1738.0,17.02
Peru,2005,10228.0,Sorghum,24839,1738.0,17.02
Peru,2005,10228.0,Soybeans,15354,1738.0,17.02
Peru,2005,10228.0,Sweet potatoes,163495,1738.0,17.02
Peru,2005,10228.0,Wheat,13440,1738.0,17.02
Peru,2006,12074.0,Cassava,111287,1738.0,17.61
Peru,2006,12074.0,Maize,27129,1738.0,17.61
Peru,2006,12074.0,Plantains and others,123128,1738.0,17.61
Peru,2006,12074.0,Potatoes,124533,1738.0,17.61
Peru,2006,12074.0,"Rice, paddy",68732,1738.0,17.61
Peru,2006,12074.0,Sorghum,53289,1738.0,17.61
Peru,2006,12074.0,Soybeans,15705,1738.0,17.61
Peru,2006,12074.0,Sweet potatoes,176596,1738.0,17.61
Peru,2006,12074.0,Wheat,13360,1738.0,17.61
Peru,2007,9011.0,Cassava,111848,1738.0,16.68
Peru,2007,9011.0,Maize,28371,1738.0,16.68
Peru,2007,9011.0,Plantains and others,124107,1738.0,16.68
Peru,2007,9011.0,Potatoes,126342,1738.0,16.68
Peru,2007,9011.0,"Rice, paddy",66817,1738.0,16.68
Peru,2007,9011.0,Sorghum,24091,1738.0,16.68
Peru,2007,9011.0,Soybeans,15572,1738.0,16.68
Peru,2007,9011.0,Sweet potatoes,164704,1738.0,16.68
Peru,2007,9011.0,Wheat,12562,1738.0,16.68
Peru,2008,12599.0,Cassava,113363,1738.0,17.34
Peru,2008,12599.0,Maize,29673,1738.0,17.34
Peru,2008,12599.0,Plantains and others,119548,1738.0,17.34
Peru,2008,12599.0,Potatoes,129138,1738.0,17.34
Peru,2008,12599.0,"Rice, paddy",73089,1738.0,17.34
Peru,2008,12599.0,Sorghum,32895,1738.0,17.34
Peru,2008,12599.0,Soybeans,16907,1738.0,17.34
Peru,2008,12599.0,Sweet potatoes,156567,1738.0,17.34
Peru,2008,12599.0,Wheat,13839,1738.0,17.34
Peru,2009,11531.0,Cassava,116481,1738.0,17.4
Peru,2009,11531.0,Maize,30290,1738.0,17.4
Peru,2009,11531.0,Plantains and others,119284,1738.0,17.4
Peru,2009,11531.0,Potatoes,133353,1738.0,17.4
Peru,2009,11531.0,"Rice, paddy",73926,1738.0,17.4
Peru,2009,11531.0,Sorghum,38250,1738.0,17.4
Peru,2009,11531.0,Soybeans,17214,1738.0,17.4
Peru,2009,11531.0,Sweet potatoes,164141,1738.0,17.4
Peru,2009,11531.0,Wheat,14315,1738.0,17.4
Peru,2010,15591.0,Cassava,117650,1738.0,16.97
Peru,2010,15591.0,Maize,30999,1738.0,16.97
Peru,2010,15591.0,Plantains and others,128578,1738.0,16.97
Peru,2010,15591.0,Potatoes,131588,1738.0,16.97
Peru,2010,15591.0,"Rice, paddy",72850,1738.0,16.97
Peru,2010,15591.0,Sorghum,29412,1738.0,16.97
Peru,2010,15591.0,Soybeans,17758,1738.0,16.97
Peru,2010,15591.0,Sweet potatoes,167924,1738.0,16.97
Peru,2010,15591.0,Wheat,14224,1738.0,16.97
Peru,2011,15437.0,Cassava,118328,1738.0,17.03
Peru,2011,15437.0,Maize,31866,1738.0,17.03
Peru,2011,15437.0,Plantains and others,132389,1738.0,17.03
Peru,2011,15437.0,Potatoes,137379,1738.0,17.03
Peru,2011,15437.0,"Rice, paddy",72980,1738.0,17.03
Peru,2011,15437.0,Sorghum,33571,1738.0,17.03
Peru,2011,15437.0,Soybeans,18091,1738.0,17.03
Peru,2011,15437.0,Sweet potatoes,180910,1738.0,17.03
Peru,2011,15437.0,Wheat,14719,1738.0,17.03
Peru,2012,18886.0,Cassava,121015,1738.0,17.68
Peru,2012,18886.0,Maize,33084,1738.0,17.68
Peru,2012,18886.0,Plantains and others,137377,1738.0,17.68
Peru,2012,18886.0,Potatoes,143316,1738.0,17.68
Peru,2012,18886.0,"Rice, paddy",77851,1738.0,17.68
Peru,2012,18886.0,Sorghum,35629,1738.0,17.68
Peru,2012,18886.0,Soybeans,18212,1738.0,17.68
Peru,2012,18886.0,Sweet potatoes,174591,1738.0,17.68
Peru,2012,18886.0,Wheat,14891,1738.0,17.68
Peru,2013,17943.0,Cassava,121025,1738.0,17.0
Peru,2013,17943.0,Maize,32686,1738.0,17.0
Peru,2013,17943.0,Plantains and others,128177,1738.0,17.0
Peru,2013,17943.0,Potatoes,144125,1738.0,17.0
Peru,2013,17943.0,"Rice, paddy",77112,1738.0,17.0
Peru,2013,17943.0,Sorghum,38171,1738.0,17.0
Peru,2013,17943.0,Soybeans,17893,1738.0,17.0
Peru,2013,17943.0,Sweet potatoes,183363,1738.0,17.0
Peru,2013,17943.0,Wheat,14976,1738.0,17.0
Poland,1990,5422.0,Maize,49126,600.0,9.2
Poland,1990,5422.0,Potatoes,197853,600.0,9.2
Poland,1990,5422.0,Soybeans,14279,600.0,9.2
Poland,1990,5422.0,Wheat,39575,600.0,9.2
Poland,1991,5422.0,Maize,48468,600.0,7.9
Poland,1991,5422.0,Potatoes,167589,600.0,7.9
Poland,1991,5422.0,Soybeans,15483,600.0,7.9
Poland,1991,5422.0,Wheat,38032,600.0,7.9
Poland,1992,7363.0,Maize,36699,600.0,8.65
Poland,1992,7363.0,Potatoes,133086,600.0,8.65
Poland,1992,7363.0,Soybeans,14400,600.0,8.65
Poland,1992,7363.0,Wheat,30635,600.0,8.65
Poland,1993,8825.0,Maize,53160,600.0,7.67
Poland,1993,8825.0,Potatoes,206004,600.0,7.67
Poland,1993,8825.0,Soybeans,14269,600.0,7.67
Poland,1993,8825.0,Wheat,33279,600.0,7.67
Poland,1994,9330.0,Maize,37503,600.0,8.78
Poland,1994,9330.0,Potatoes,135853,600.0,8.78
Poland,1994,9330.0,Soybeans,13168,600.0,8.78
Poland,1994,9330.0,Wheat,31817,600.0,8.78
Poland,1995,7136.0,Maize,49586,600.0,8.16
Poland,1995,7136.0,Potatoes,163505,600.0,8.16
Poland,1995,7136.0,Soybeans,13298,600.0,8.16
Poland,1995,7136.0,Wheat,36015,600.0,8.16
Poland,1996,9824.0,Maize,50514,600.0,6.71
Poland,1996,9824.0,Potatoes,202826,600.0,6.71
Poland,1996,9824.0,Soybeans,14436,600.0,6.71
Poland,1996,9824.0,Wheat,34574,600.0,6.71
Poland,1997,9501.0,Maize,54011,600.0,7.81
Poland,1997,9501.0,Potatoes,159025,600.0,7.81
Poland,1997,9501.0,Soybeans,12839,600.0,7.81
Poland,1997,9501.0,Wheat,32064,600.0,7.81
Poland,1998,8699.0,Maize,58272,600.0,8.17
Poland,1998,8699.0,Potatoes,200375,600.0,8.17
Poland,1998,8699.0,Soybeans,13787,600.0,8.17
Poland,1998,8699.0,Wheat,36243,600.0,8.17
Poland,1999,8466.0,Maize,57506,600.0,8.96
Poland,1999,8466.0,Potatoes,157170,600.0,8.96
Poland,1999,8466.0,Soybeans,12238,600.0,8.96
Poland,1999,8466.0,Wheat,35042,600.0,8.96
Poland,2000,8848.0,Maize,60637,600.0,9.56
Poland,2000,8848.0,Potatoes,193762,600.0,9.56
Poland,2000,8848.0,Soybeans,11826,600.0,9.56
Poland,2000,8848.0,Wheat,32268,600.0,9.56
Poland,2001,8855.0,Maize,60683,600.0,8.26
Poland,2001,8855.0,Potatoes,162270,600.0,8.26
Poland,2001,8855.0,Soybeans,10907,600.0,8.26
Poland,2001,8855.0,Wheat,35336,600.0,8.26
Poland,2002,10358.0,Maize,61563,600.0,9.14
Poland,2002,10358.0,Potatoes,193220,600.0,9.14
Poland,2002,10358.0,Soybeans,11621,600.0,9.14
Poland,2002,10358.0,Wheat,38539,600.0,9.14
Poland,2003,7184.0,Maize,52862,600.0,8.22
Poland,2003,7184.0,Potatoes,179316,600.0,8.22
Poland,2003,7184.0,Soybeans,5817,600.0,8.22
Poland,2003,7184.0,Wheat,34047,600.0,8.22
Poland,2004,8726.0,Maize,56935,600.0,8.33
Poland,2004,8726.0,Potatoes,196266,600.0,8.33
Poland,2004,8726.0,Soybeans,16007,600.0,8.33
Poland,2004,8726.0,Wheat,42811,600.0,8.33
Poland,2005,16039.0,Maize,57329,600.0,8.43
Poland,2005,16039.0,Potatoes,176293,600.0,8.43
Poland,2005,16039.0,Soybeans,11284,600.0,8.43
Poland,2005,16039.0,Wheat,39545,600.0,8.43
Poland,2006,17101.0,Maize,41609,600.0,8.64
Poland,2006,17101.0,Potatoes,150394,600.0,8.64
Poland,2006,17101.0,Soybeans,11429,600.0,8.64
Poland,2006,17101.0,Wheat,32447,600.0,8.64
Poland,2007,18721.0,Maize,65743,600.0,9.32
Poland,2007,18721.0,Potatoes,207006,600.0,9.32
Poland,2007,18721.0,Soybeans,15813,600.0,9.32
Poland,2007,18721.0,Wheat,39381,600.0,9.32
Poland,2008,20611.0,Maize,58149,600.0,9.51
Poland,2008,20611.0,Potatoes,190607,600.0,9.51
Poland,2008,20611.0,Soybeans,15224,600.0,9.51
Poland,2008,20611.0,Wheat,40716,600.0,9.51
Poland,2009,18493.0,Maize,62262,600.0,8.5
Poland,2009,18493.0,Potatoes,191018,600.0,8.5
Poland,2009,18493.0,Soybeans,16457,600.0,8.5
Poland,2009,18493.0,Wheat,41725,600.0,8.5
Poland,2010,19449.0,Maize,59824,600.0,7.67
Poland,2010,19449.0,Potatoes,210838,600.0,7.67
Poland,2010,19449.0,Soybeans,13757,600.0,7.67
Poland,2010,19449.0,Wheat,44290,600.0,7.67
Poland,2011,21779.0,Maize,71770,600.0,8.84
Poland,2011,21779.0,Potatoes,230338,600.0,8.84
Poland,2011,21779.0,Soybeans,15913,600.0,8.84
Poland,2011,21779.0,Wheat,41348,600.0,8.84
Poland,2012,21886.0,Maize,73481,600.0,8.48
Poland,2012,21886.0,Potatoes,243751,600.0,8.48
Poland,2012,21886.0,Soybeans,17076,600.0,8.48
Poland,2012,21886.0,Wheat,41438,600.0,8.48
Poland,2013,22204.0,Maize,65761,600.0,9.32
Poland,2013,22204.0,Potatoes,210624,600.0,9.32
Poland,2013,22204.0,Soybeans,15801,600.0,9.32
Poland,2013,22204.0,Wheat,44367,600.0,9.32
Portugal,1990,9357.0,Maize,30334,854.0,16.55
Portugal,1990,9357.0,Potatoes,111599,854.0,16.55
Portugal,1990,9357.0,"Rice, paddy",46142,854.0,16.55
Portugal,1990,9357.0,Sweet potatoes,81250,854.0,16.55
Portugal,1990,9357.0,Wheat,14269,854.0,16.55
Portugal,1990,9357.0,Yams,104819,854.0,16.55
Portugal,1991,9357.0,Maize,30411,854.0,16.09
Portugal,1991,9357.0,Potatoes,126513,854.0,16.09
Portugal,1991,9357.0,"Rice, paddy",50940,854.0,16.09
Portugal,1991,9357.0,Sweet potatoes,77143,854.0,16.09
Portugal,1991,9357.0,Wheat,20982,854.0,16.09
Portugal,1991,9357.0,Yams,77020,854.0,16.09
Portugal,1992,6117.0,Maize,34547,854.0,15.95
Portugal,1992,6117.0,Potatoes,143260,854.0,15.95
Portugal,1992,6117.0,"Rice, paddy",51948,854.0,15.95
Portugal,1992,6117.0,Sweet potatoes,90000,854.0,15.95
Portugal,1992,6117.0,Wheat,12914,854.0,15.95
Portugal,1992,6117.0,Yams,81455,854.0,15.95
Portugal,1993,8985.0,Maize,37231,854.0,15.33
Portugal,1993,8985.0,Potatoes,139420,854.0,15.33
Portugal,1993,8985.0,"Rice, paddy",52273,854.0,15.33
Portugal,1993,8985.0,Sweet potatoes,91427,854.0,15.33
Portugal,1993,8985.0,Wheat,16861,854.0,15.33
Portugal,1993,8985.0,Yams,102035,854.0,15.33
Portugal,1994,9580.0,Maize,40939,854.0,16.12
Portugal,1994,9580.0,Potatoes,144950,854.0,16.12
Portugal,1994,9580.0,"Rice, paddy",54776,854.0,16.12
Portugal,1994,9580.0,Sweet potatoes,93857,854.0,16.12
Portugal,1994,9580.0,Wheat,19667,854.0,16.12
Portugal,1994,9580.0,Yams,74403,854.0,16.12
Portugal,1995,11815.0,Maize,43624,854.0,17.23
Portugal,1995,11815.0,Potatoes,148462,854.0,17.23
Portugal,1995,11815.0,"Rice, paddy",57329,854.0,17.23
Portugal,1995,11815.0,Sweet potatoes,95537,854.0,17.23
Portugal,1995,11815.0,Wheat,13872,854.0,17.23
Portugal,1995,11815.0,Yams,108140,854.0,17.23
Portugal,1996,12457.0,Maize,46766,854.0,16.12
Portugal,1996,12457.0,Potatoes,145807,854.0,16.12
Portugal,1996,12457.0,"Rice, paddy",60906,854.0,16.12
Portugal,1996,12457.0,Sweet potatoes,96796,854.0,16.12
Portugal,1996,12457.0,Wheat,17139,854.0,16.12
Portugal,1996,12457.0,Yams,90960,854.0,16.12
Portugal,1997,12750.0,Maize,49592,854.0,17.1
Portugal,1997,12750.0,Potatoes,123949,854.0,17.1
Portugal,1997,12750.0,"Rice, paddy",57529,854.0,17.1
Portugal,1997,12750.0,Sweet potatoes,98591,854.0,17.1
Portugal,1997,12750.0,Wheat,11905,854.0,17.1
Portugal,1997,12750.0,Yams,167258,854.0,17.1
Portugal,1998,14389.0,Maize,53704,854.0,16.4
Portugal,1998,14389.0,Potatoes,137551,854.0,16.4
Portugal,1998,14389.0,"Rice, paddy",59872,854.0,16.4
Portugal,1998,14389.0,Sweet potatoes,106556,854.0,16.4
Portugal,1998,14389.0,Wheat,10151,854.0,16.4
Portugal,1998,14389.0,Yams,161538,854.0,16.4
Portugal,1999,15411.0,Maize,57089,854.0,16.09
Portugal,1999,15411.0,Potatoes,156482,854.0,16.09
Portugal,1999,15411.0,"Rice, paddy",59924,854.0,16.09
Portugal,1999,15411.0,Sweet potatoes,88745,854.0,16.09
Portugal,1999,15411.0,Wheat,15986,854.0,16.09
Portugal,1999,15411.0,Yams,145941,854.0,16.09
Portugal,2000,15470.0,Maize,57808,854.0,16.23
Portugal,2000,15470.0,Potatoes,138196,854.0,16.23
Portugal,2000,15470.0,"Rice, paddy",59772,854.0,16.23
Portugal,2000,15470.0,Sweet potatoes,85159,854.0,16.23
Portugal,2000,15470.0,Wheat,15678,854.0,16.23
Portugal,2000,15470.0,Yams,149690,854.0,16.23
Portugal,2001,15503.0,Maize,58929,854.0,16.2
Portugal,2001,15503.0,Potatoes,149725,854.0,16.2
Portugal,2001,15503.0,"Rice, paddy",58523,854.0,16.2
Portugal,2001,15503.0,Sweet potatoes,83626,854.0,16.2
Portugal,2001,15503.0,Wheat,8371,854.0,16.2
Portugal,2001,15503.0,Yams,145819,854.0,16.2
Portugal,2002,17452.0,Maize,57285,854.0,16.19
Portugal,2002,17452.0,Potatoes,161642,854.0,16.19
Portugal,2002,17452.0,"Rice, paddy",57862,854.0,16.19
Portugal,2002,17452.0,Sweet potatoes,82168,854.0,16.19
Portugal,2002,17452.0,Wheat,17904,854.0,16.19
Portugal,2002,17452.0,Yams,150154,854.0,16.19
Portugal,2003,17030.0,Maize,56837,854.0,16.6
Portugal,2003,17030.0,Potatoes,160810,854.0,16.6
Portugal,2003,17030.0,"Rice, paddy",57607,854.0,16.6
Portugal,2003,17030.0,Sweet potatoes,80933,854.0,16.6
Portugal,2003,17030.0,Wheat,8581,854.0,16.6
Portugal,2003,17030.0,Yams,153040,854.0,16.6
Portugal,2004,16942.0,Maize,57869,854.0,16.31
Portugal,2004,16942.0,Potatoes,169935,854.0,16.31
Portugal,2004,16942.0,"Rice, paddy",58527,854.0,16.31
Portugal,2004,16942.0,Sweet potatoes,81356,854.0,16.31
Portugal,2004,16942.0,Wheat,15625,854.0,16.31
Portugal,2004,16942.0,Yams,155006,854.0,16.31
Portugal,2005,16353.0,Maize,46805,854.0,16.43
Portugal,2005,16353.0,Potatoes,147282,854.0,16.43
Portugal,2005,16353.0,"Rice, paddy",55044,854.0,16.43
Portugal,2005,16353.0,Sweet potatoes,82279,854.0,16.43
Portugal,2005,16353.0,Wheat,6644,854.0,16.43
Portugal,2005,16353.0,Yams,156771,854.0,16.43
Portugal,2006,15702.0,Maize,52885,854.0,16.84
Portugal,2006,15702.0,Potatoes,161059,854.0,16.84
Portugal,2006,15702.0,"Rice, paddy",58551,854.0,16.84
Portugal,2006,15702.0,Sweet potatoes,78125,854.0,16.84
Portugal,2006,15702.0,Wheat,23847,854.0,16.84
Portugal,2006,15702.0,Yams,166667,854.0,16.84
Portugal,2007,16682.0,Maize,58412,854.0,16.11
Portugal,2007,16682.0,Potatoes,167685,854.0,16.11
Portugal,2007,16682.0,"Rice, paddy",58062,854.0,16.11
Portugal,2007,16682.0,Sweet potatoes,78788,854.0,16.11
Portugal,2007,16682.0,Wheat,18630,854.0,16.11
Portugal,2007,16682.0,Yams,165625,854.0,16.11
Portugal,2008,17080.0,Maize,63278,854.0,16.12
Portugal,2008,17080.0,Potatoes,157519,854.0,16.12
Portugal,2008,17080.0,"Rice, paddy",57219,854.0,16.12
Portugal,2008,17080.0,Sweet potatoes,79412,854.0,16.12
Portugal,2008,17080.0,Wheat,23028,854.0,16.12
Portugal,2008,17080.0,Yams,163636,854.0,16.12
Portugal,2009,13985.0,Maize,66936,854.0,16.84
Portugal,2009,13985.0,Potatoes,164431,854.0,16.84
Portugal,2009,13985.0,"Rice, paddy",56818,854.0,16.84
Portugal,2009,13985.0,Sweet potatoes,132882,854.0,16.84
Portugal,2009,13985.0,Wheat,17008,854.0,16.84
Portugal,2009,13985.0,Yams,163683,854.0,16.84
Portugal,2010,13774.0,Maize,69295,854.0,16.5
Portugal,2010,13774.0,Potatoes,150341,854.0,16.5
Portugal,2010,13774.0,"Rice, paddy",58453,854.0,16.5
Portugal,2010,13774.0,Sweet potatoes,183175,854.0,16.5
Portugal,2010,13774.0,Wheat,14305,854.0,16.5
Portugal,2010,13774.0,Yams,165605,854.0,16.5
Portugal,2011,14025.0,Maize,81040,854.0,16.91
Portugal,2011,14025.0,Potatoes,147088,854.0,16.91
Portugal,2011,14025.0,"Rice, paddy",58855,854.0,16.91
Portugal,2011,14025.0,Sweet potatoes,253007,854.0,16.91
Portugal,2011,14025.0,Wheat,12002,854.0,16.91
Portugal,2011,14025.0,Yams,167204,854.0,16.91
Portugal,2012,12444.0,Maize,83042,854.0,16.24
Portugal,2012,12444.0,Potatoes,177890,854.0,16.24
Portugal,2012,12444.0,"Rice, paddy",59995,854.0,16.24
Portugal,2012,12444.0,Sweet potatoes,213756,854.0,16.24
Portugal,2012,12444.0,Wheat,10766,854.0,16.24
Portugal,2012,12444.0,Yams,165217,854.0,16.24
Portugal,2013,10127.0,Maize,83149,854.0,16.77
Portugal,2013,10127.0,Potatoes,182243,854.0,16.77
Portugal,2013,10127.0,"Rice, paddy",59699,854.0,16.77
Portugal,2013,10127.0,Sweet potatoes,224367,854.0,16.77
Portugal,2013,10127.0,Wheat,17635,854.0,16.77
Portugal,2013,10127.0,Yams,169492,854.0,16.77
Qatar,1990,3.0,Maize,135000,74.0,27.38
Qatar,1990,3.0,Potatoes,96667,74.0,27.38
Qatar,1990,3.0,Wheat,22996,74.0,27.38
Qatar,1991,3.0,Maize,121818,74.0,26.77
Qatar,1991,3.0,Potatoes,100909,74.0,26.77
Qatar,1991,3.0,Wheat,23048,74.0,26.77
Qatar,1992,3.0,Maize,124583,74.0,26.22
Qatar,1992,3.0,Potatoes,97727,74.0,26.22
Qatar,1992,3.0,Wheat,23088,74.0,26.22
Qatar,1993,3.0,Maize,126667,74.0,27.1
Qatar,1993,3.0,Potatoes,100000,74.0,27.1
Qatar,1993,3.0,Wheat,23103,74.0,27.1
Qatar,1994,3.0,Maize,124074,74.0,27.59
Qatar,1994,3.0,Potatoes,98182,74.0,27.59
Qatar,1994,3.0,Wheat,23065,74.0,27.59
Qatar,1995,4.0,Maize,125806,74.0,27.16
Qatar,1995,4.0,Potatoes,91667,74.0,27.16
Qatar,1995,4.0,Wheat,22969,74.0,27.16
Qatar,1996,6.0,Maize,125692,74.0,27.66
Qatar,1996,6.0,Potatoes,104000,74.0,27.66
Qatar,1996,6.0,Wheat,22881,74.0,27.66
Qatar,1997,22.0,Maize,125694,74.0,27.23
Qatar,1997,22.0,Potatoes,101429,74.0,27.23
Qatar,1997,22.0,Wheat,23077,74.0,27.23
Qatar,1998,37.0,Maize,124348,74.0,28.48
Qatar,1998,37.0,Potatoes,103333,74.0,28.48
Qatar,1998,37.0,Wheat,22951,74.0,28.48
Qatar,1999,52.0,Maize,124639,74.0,28.62
Qatar,1999,52.0,Potatoes,93333,74.0,28.62
Qatar,1999,52.0,Wheat,23056,74.0,28.62
Qatar,2000,68.0,Maize,125175,74.0,28.06
Qatar,2000,68.0,Potatoes,86667,74.0,28.06
Qatar,2000,68.0,Wheat,23056,74.0,28.06
Qatar,2001,68.0,Maize,125299,74.0,28.36
Qatar,2001,68.0,Potatoes,80000,74.0,28.36
Qatar,2001,68.0,Wheat,23333,74.0,28.36
Qatar,2002,68.0,Maize,124627,74.0,28.25
Qatar,2002,68.0,Potatoes,75000,74.0,28.25
Qatar,2002,68.0,Wheat,22727,74.0,28.25
Qatar,2003,68.0,Maize,125299,74.0,28.38
Qatar,2003,68.0,Potatoes,80000,74.0,28.38
Qatar,2003,68.0,Wheat,23333,74.0,28.38
Qatar,2004,68.0,Maize,126304,74.0,28.2
Qatar,2004,68.0,Potatoes,80000,74.0,28.2
Qatar,2004,68.0,Wheat,24444,74.0,28.2
Qatar,2005,68.0,Maize,124776,74.0,28.09
Qatar,2005,68.0,Potatoes,95169,74.0,28.09
Qatar,2005,68.0,Wheat,23333,74.0,28.09
Qatar,2006,68.0,Maize,118571,74.0,28.12
Qatar,2006,68.0,Potatoes,103333,74.0,28.12
Qatar,2006,68.0,Wheat,20000,74.0,28.12
Qatar,2007,68.0,Maize,181429,74.0,28.23
Qatar,2007,68.0,Potatoes,100000,74.0,28.23
Qatar,2007,68.0,Wheat,23188,74.0,28.23
Qatar,2008,68.0,Maize,181429,74.0,27.92
Qatar,2008,68.0,Potatoes,100000,74.0,27.92
Qatar,2008,68.0,Wheat,30000,74.0,27.92
Qatar,2009,68.0,Maize,192857,74.0,28.17
Qatar,2009,68.0,Potatoes,110000,74.0,28.17
Qatar,2009,68.0,Wheat,23333,74.0,28.17
Qatar,2010,68.0,Maize,207556,74.0,28.93
Qatar,2010,68.0,Potatoes,92000,74.0,28.93
Qatar,2010,68.0,Wheat,22500,74.0,28.93
Qatar,2011,68.0,Maize,125556,74.0,28.23
Qatar,2011,68.0,Potatoes,180000,74.0,28.23
Qatar,2011,68.0,Wheat,23636,74.0,28.23
Qatar,2012,68.0,Maize,124894,74.0,28.54
Qatar,2012,68.0,Potatoes,120000,74.0,28.54
Qatar,2012,68.0,Wheat,22857,74.0,28.54
Qatar,2013,68.0,Maize,124845,74.0,28.68
Qatar,2013,68.0,Potatoes,109298,74.0,28.68
Qatar,2013,68.0,Wheat,22632,74.0,28.68
Romania,1990,25255.0,Maize,27606,637.0,12.26
Romania,1990,25255.0,Potatoes,109996,637.0,12.26
Romania,1990,25255.0,"Rice, paddy",16667,637.0,12.26
Romania,1990,25255.0,Sorghum,6731,637.0,12.26
Romania,1990,25255.0,Soybeans,7421,637.0,12.26
Romania,1990,25255.0,Wheat,32351,637.0,12.26
Romania,1991,19898.0,Maize,40766,637.0,10.55
Romania,1991,19898.0,Potatoes,79732,637.0,10.55
Romania,1991,19898.0,"Rice, paddy",14560,637.0,10.55
Romania,1991,19898.0,Sorghum,15750,637.0,10.55
Romania,1991,19898.0,Soybeans,16544,637.0,10.55
Romania,1991,19898.0,Wheat,25406,637.0,10.55
Romania,1992,15134.0,Maize,20469,637.0,11.55
Romania,1992,15134.0,Potatoes,118962,637.0,11.55
Romania,1992,15134.0,"Rice, paddy",23742,637.0,11.55
Romania,1992,15134.0,Sorghum,5500,637.0,11.55
Romania,1992,15134.0,Soybeans,7619,637.0,11.55
Romania,1992,15134.0,Wheat,21950,637.0,11.55
Romania,1993,24252.0,Maize,26054,637.0,10.78
Romania,1993,24252.0,Potatoes,148950,637.0,10.78
Romania,1993,24252.0,"Rice, paddy",30351,637.0,10.78
Romania,1993,24252.0,Sorghum,9788,637.0,10.78
Romania,1993,24252.0,Soybeans,12698,637.0,10.78
Romania,1993,24252.0,Wheat,23291,637.0,10.78
Romania,1994,21811.0,Maize,31317,637.0,12.7
Romania,1994,21811.0,Potatoes,118525,637.0,12.7
Romania,1994,21811.0,"Rice, paddy",32835,637.0,12.7
Romania,1994,21811.0,Sorghum,9406,637.0,12.7
Romania,1994,21811.0,Soybeans,15525,637.0,12.7
Romania,1994,21811.0,Wheat,25435,637.0,12.7
Romania,1995,20113.0,Maize,31915,637.0,11.21
Romania,1995,20113.0,Potatoes,123608,637.0,11.21
Romania,1995,20113.0,"Rice, paddy",39030,637.0,11.21
Romania,1995,20113.0,Sorghum,7633,637.0,11.21
Romania,1995,20113.0,Soybeans,14701,637.0,11.21
Romania,1995,20113.0,Wheat,30903,637.0,11.21
Romania,1996,17425.0,Maize,29319,637.0,10.71
Romania,1996,17425.0,Potatoes,139763,637.0,10.71
Romania,1996,17425.0,"Rice, paddy",27075,637.0,10.71
Romania,1996,17425.0,Sorghum,5875,637.0,10.71
Romania,1996,17425.0,Soybeans,14104,637.0,10.71
Romania,1996,17425.0,Wheat,17645,637.0,10.71
Romania,1997,15349.0,Maize,42171,637.0,10.46
Romania,1997,15349.0,Potatoes,126636,637.0,10.46
Romania,1997,15349.0,"Rice, paddy",26766,637.0,10.46
